Address:,USB0::0x2A8D::0x1776::MY58032034::0::INSTR,,Analog Channels,,
Model:,MSO-X 3024T,,Time (s),1 (AMP),
,,,-1.90867865736,0.0721351622487418,
,,,-1.90836865674,0.0684648104652297,
,,,-1.90805865612,0.0734698356245644,
,,,-1.9077486555,0.0728024989366531,
,,,-1.90743865488,0.0718014939047862,
,,,-1.90712865426,0.0711341572168749,
,,,-1.90681865364,0.0724688305926975,
,,,-1.90650865302,0.0687984788091853,
,,,-1.9061986524,0.069132147153141,
,,,-1.90588865178,0.0694658154970966,
,,,-1.90557865116,0.0674638054333627,
,,,-1.90526865054,0.0664628004014958,
,,,-1.90495864992,0.0687984788091853,
,,,-1.9046486493,0.0657954637135845,
,,,-1.90433864868,0.0654617953696288,
,,,-1.90402864806,0.0738035039685201,
,,,-1.90371864744,0.069132147153141,
,,,-1.90340864682,0.0751381773443427,
,,,-1.9030986462,0.0761391823762096,
,,,-1.90278864558,0.075805514032254,
,,,-1.90247864496,0.0744708406564314,
,,,-1.90216864434,0.0738035039685201,
,,,-1.90185864372,0.0744708406564314,
,,,-1.9015486431,0.0738035039685201,
,,,-1.90123864248,0.074804509000387,
,,,-1.90092864186,0.0734698356245644,
,,,-1.90061864124,0.0744708406564314,
,,,-1.90030864062,0.074804509000387,
,,,-1.89999864,0.074804509000387,
,,,-1.89968863938,0.0754718456882983,
,,,-1.89937863876,0.074804509000387,
,,,-1.89906863814,0.0741371723124757,
,,,-1.89875863752,0.0731361672806088,
,,,-1.8984486369,0.0718014939047862,
,,,-1.89813863628,0.0741371723124757,
,,,-1.89782863566,0.0741371723124757,
,,,-1.89751863504,0.0704668205289636,
,,,-1.89720863442,0.0708004888729192,
,,,-1.8968986338,0.0711341572168749,
,,,-1.89658863318,0.069132147153141,
,,,-1.89627863256,0.0768065190641209,
,,,-1.89596863194,0.0791421974718105,
,,,-1.89565863132,0.0764728507201653,
,,,-1.8953486307,0.0744708406564314,
,,,-1.89503863008,0.0771401874080766,
,,,-1.89472862946,0.0768065190641209,
,,,-1.89441862884,0.0744708406564314,
,,,-1.89410862822,0.0751381773443427,
,,,-1.8937986276,0.0728024989366531,
,,,-1.89348862698,0.0738035039685201,
,,,-1.89317862636,0.074804509000387,
,,,-1.89286862574,0.0731361672806088,
,,,-1.89255862512,0.0744708406564314,
,,,-1.8922486245,0.0754718456882983,
,,,-1.89193862388,0.0741371723124757,
,,,-1.89162862326,0.0724688305926975,
,,,-1.89131862264,0.0751381773443427,
,,,-1.89100862202,0.0741371723124757,
,,,-1.8906986214,0.0714678255608305,
,,,-1.89038862078,0.0724688305926975,
,,,-1.89007862016,0.0721351622487418,
,,,-1.88976861954,0.0724688305926975,
,,,-1.88945861892,0.0701331521850079,
,,,-1.8891486183,0.0701331521850079,
,,,-1.88883861768,0.0694658154970966,
,,,-1.88852861706,0.0768065190641209,
,,,-1.88821861644,0.0761391823762096,
,,,-1.88790861582,0.0771401874080766,
,,,-1.8875986152,0.0744708406564314,
,,,-1.88728861458,0.0744708406564314,
,,,-1.88697861396,0.0738035039685201,
,,,-1.88666861334,0.0731361672806088,
,,,-1.88635861272,0.0731361672806088,
,,,-1.8860486121,0.0734698356245644,
,,,-1.88573861148,0.0734698356245644,
,,,-1.88542861086,0.0721351622487418,
,,,-1.88511861024,0.0724688305926975,
,,,-1.88480860962,0.0711341572168749,
,,,-1.884498609,0.0721351622487418,
,,,-1.88418860838,0.0718014939047862,
,,,-1.88387860776,0.0714678255608305,
,,,-1.88356860714,0.0721351622487418,
,,,-1.88325860652,0.0711341572168749,
,,,-1.8829486059,0.0714678255608305,
,,,-1.88263860528,0.0721351622487418,
,,,-1.88232860466,0.0711341572168749,
,,,-1.88201860404,0.0724688305926975,
,,,-1.88170860342,0.0708004888729192,
,,,-1.8813986028,0.0714678255608305,
,,,-1.88108860218,0.0771401874080766,
,,,-1.88077860156,0.0771401874080766,
,,,-1.88046860094,0.0764728507201653,
,,,-1.88015860032,0.0764728507201653,
,,,-1.8798485997,0.0768065190641209,
,,,-1.87953859908,0.0774738557520323,
,,,-1.87922859846,0.0761391823762096,
,,,-1.87891859784,0.0781411924399436,
,,,-1.87860859722,0.0738035039685201,
,,,-1.8782985966,0.0734698356245644,
,,,-1.87798859598,0.0738035039685201,
,,,-1.87767859536,0.0714678255608305,
,,,-1.87736859474,0.0714678255608305,
,,,-1.87705859412,0.0711341572168749,
,,,-1.8767485935,0.0711341572168749,
,,,-1.87643859288,0.0694658154970966,
,,,-1.87612859226,0.069132147153141,
,,,-1.87581859164,0.069132147153141,
,,,-1.87550859102,0.068131142121274,
,,,-1.8751985904,0.0687984788091853,
,,,-1.87488858978,0.0677974737773184,
,,,-1.87457858916,0.0731361672806088,
,,,-1.87426858854,0.0694658154970966,
,,,-1.87395858792,0.0651281270256732,
,,,-1.8736485873,0.0764728507201653,
,,,-1.87333858668,0.0744708406564314,
,,,-1.87302858606,0.0754718456882983,
,,,-1.87271858544,0.0714678255608305,
,,,-1.87240858482,0.0718014939047862,
,,,-1.8720985842,0.0704668205289636,
,,,-1.87178858358,0.0714678255608305,
,,,-1.87147858296,0.0671301370894071,
,,,-1.87116858234,0.0674638054333627,
,,,-1.87085858172,0.0674638054333627,
,,,-1.8705485811,0.0641271219938062,
,,,-1.87023858048,0.0637934536498506,
,,,-1.86992857986,0.0641271219938062,
,,,-1.86961857924,0.0637934536498506,
,,,-1.86930857862,0.0644607903377619,
,,,-1.868998578,0.0647944586817175,
,,,-1.86868857738,0.0644607903377619,
,,,-1.86837857676,0.0644607903377619,
,,,-1.86806857614,0.0641271219938062,
,,,-1.86775857552,0.0657954637135845,
,,,-1.8674485749,0.0641271219938062,
,,,-1.86713857428,0.0644607903377619,
,,,-1.86682857366,0.0721351622487418,
,,,-1.86651857304,0.0761391823762096,
,,,-1.86620857242,0.0794758658157662,
,,,-1.8658985718,0.0768065190641209,
,,,-1.86558857118,0.0771401874080766,
,,,-1.86527857056,0.0741371723124757,
,,,-1.86496856994,0.0761391823762096,
,,,-1.86465856932,0.0771401874080766,
,,,-1.8643485687,0.0761391823762096,
,,,-1.86403856808,0.074804509000387,
,,,-1.86372856746,0.0791421974718105,
,,,-1.86341856684,0.0744708406564314,
,,,-1.86310856622,0.0764728507201653,
,,,-1.8627985656,0.0751381773443427,
,,,-1.86248856498,0.075805514032254,
,,,-1.86217856436,0.0754718456882983,
,,,-1.86186856374,0.0774738557520323,
,,,-1.86155856312,0.0764728507201653,
,,,-1.8612485625,0.0744708406564314,
,,,-1.86093856188,0.0768065190641209,
,,,-1.86062856126,0.0731361672806088,
,,,-1.86031856064,0.0744708406564314,
,,,-1.86000856002,0.0741371723124757,
,,,-1.8596985594,0.074804509000387,
,,,-1.85938855878,0.0734698356245644,
,,,-1.85907855816,0.0694658154970966,
,,,-1.85876855754,0.074804509000387,
,,,-1.85845855692,0.0791421974718105,
,,,-1.8581485563,0.0761391823762096,
,,,-1.85783855568,0.0771401874080766,
,,,-1.85752855506,0.0768065190641209,
,,,-1.85721855444,0.074804509000387,
,,,-1.85690855382,0.0774738557520323,
,,,-1.8565985532,0.075805514032254,
,,,-1.85628855258,0.075805514032254,
,,,-1.85597855196,0.074804509000387,
,,,-1.85566855134,0.074804509000387,
,,,-1.85535855072,0.0734698356245644,
,,,-1.8550485501,0.0734698356245644,
,,,-1.85473854948,0.0741371723124757,
,,,-1.85442854886,0.0728024989366531,
,,,-1.85411854824,0.0711341572168749,
,,,-1.85380854762,0.0704668205289636,
,,,-1.853498547,0.0697994838410523,
,,,-1.85318854638,0.0711341572168749,
,,,-1.85287854576,0.0704668205289636,
,,,-1.85256854514,0.0694658154970966,
,,,-1.85225854452,0.069132147153141,
,,,-1.8519485439,0.0728024989366531,
,,,-1.85163854328,0.069132147153141,
,,,-1.85132854266,0.0708004888729192,
,,,-1.85101854204,0.0804768708476331,
,,,-1.85070854142,0.0774738557520323,
,,,-1.8503985408,0.075805514032254,
,,,-1.85008854018,0.0754718456882983,
,,,-1.84977853956,0.074804509000387,
,,,-1.84946853894,0.0761391823762096,
,,,-1.84915853832,0.0774738557520323,
,,,-1.8488485377,0.0774738557520323,
,,,-1.84853853708,0.0738035039685201,
,,,-1.84822853646,0.0724688305926975,
,,,-1.84791853584,0.0738035039685201,
,,,-1.84760853522,0.0697994838410523,
,,,-1.8472985346,0.0701331521850079,
,,,-1.84698853398,0.0704668205289636,
,,,-1.84667853336,0.0718014939047862,
,,,-1.84636853274,0.0694658154970966,
,,,-1.84605853212,0.0714678255608305,
,,,-1.8457485315,0.0711341572168749,
,,,-1.84543853088,0.0701331521850079,
,,,-1.84512853026,0.0697994838410523,
,,,-1.84481852964,0.0711341572168749,
,,,-1.84450852902,0.0714678255608305,
,,,-1.8441985284,0.069132147153141,
,,,-1.84388852778,0.0674638054333627,
,,,-1.84357852716,0.0801432025036775,
,,,-1.84326852654,0.0744708406564314,
,,,-1.84295852592,0.0761391823762096,
,,,-1.8426485253,0.0771401874080766,
,,,-1.84233852468,0.0761391823762096,
,,,-1.84202852406,0.0764728507201653,
,,,-1.84171852344,0.0768065190641209,
,,,-1.84140852282,0.0751381773443427,
,,,-1.8410985222,0.0764728507201653,
,,,-1.84078852158,0.0751381773443427,
,,,-1.84047852096,0.0738035039685201,
,,,-1.84016852034,0.0744708406564314,
,,,-1.83985851972,0.0751381773443427,
,,,-1.8395485191,0.0724688305926975,
,,,-1.83923851848,0.0721351622487418,
,,,-1.83892851786,0.0714678255608305,
,,,-1.83861851724,0.0708004888729192,
,,,-1.83830851662,0.0731361672806088,
,,,-1.837998516,0.0718014939047862,
,,,-1.83768851538,0.0711341572168749,
,,,-1.83737851476,0.0697994838410523,
,,,-1.83706851414,0.0711341572168749,
,,,-1.83675851352,0.0718014939047862,
,,,-1.8364485129,0.0661291320575401,
,,,-1.83613851228,0.0741371723124757,
,,,-1.83582851166,0.0751381773443427,
,,,-1.83551851104,0.075805514032254,
,,,-1.83520851042,0.0714678255608305,
,,,-1.8348985098,0.0731361672806088,
,,,-1.83458850918,0.0751381773443427,
,,,-1.83427850856,0.0728024989366531,
,,,-1.83396850794,0.074804509000387,
,,,-1.83365850732,0.0751381773443427,
,,,-1.8333485067,0.0724688305926975,
,,,-1.83303850608,0.074804509000387,
,,,-1.83272850546,0.0738035039685201,
,,,-1.83241850484,0.0734698356245644,
,,,-1.83210850422,0.0738035039685201,
,,,-1.8317985036,0.0734698356245644,
,,,-1.83148850298,0.0714678255608305,
,,,-1.83117850236,0.0724688305926975,
,,,-1.83086850174,0.0728024989366531,
,,,-1.83055850112,0.0728024989366531,
,,,-1.8302485005,0.0728024989366531,
,,,-1.82993849988,0.0728024989366531,
,,,-1.82962849926,0.0697994838410523,
,,,-1.82931849864,0.0694658154970966,
,,,-1.82900849802,0.0657954637135845,
,,,-1.8286984974,0.0774738557520323,
,,,-1.82838849678,0.0754718456882983,
,,,-1.82807849616,0.0754718456882983,
,,,-1.82776849554,0.075805514032254,
,,,-1.82745849492,0.0761391823762096,
,,,-1.8271484943,0.075805514032254,
,,,-1.82683849368,0.0754718456882983,
,,,-1.82652849306,0.0734698356245644,
,,,-1.82621849244,0.0731361672806088,
,,,-1.82590849182,0.0734698356245644,
,,,-1.8255984912,0.0734698356245644,
,,,-1.82528849058,0.0734698356245644,
,,,-1.82497848996,0.0724688305926975,
,,,-1.82466848934,0.0734698356245644,
,,,-1.82435848872,0.0721351622487418,
,,,-1.8240484881,0.0724688305926975,
,,,-1.82373848748,0.0714678255608305,
,,,-1.82342848686,0.0697994838410523,
,,,-1.82311848624,0.0701331521850079,
,,,-1.82280848562,0.0694658154970966,
,,,-1.822498485,0.0684648104652297,
,,,-1.82218848438,0.0724688305926975,
,,,-1.82187848376,0.0704668205289636,
,,,-1.82156848314,0.0731361672806088,
,,,-1.82125848252,0.0761391823762096,
,,,-1.8209484819,0.0768065190641209,
,,,-1.82063848128,0.075805514032254,
,,,-1.82032848066,0.0751381773443427,
,,,-1.82001848004,0.0751381773443427,
,,,-1.81970847942,0.0751381773443427,
,,,-1.8193984788,0.075805514032254,
,,,-1.81908847818,0.0764728507201653,
,,,-1.81877847756,0.0754718456882983,
,,,-1.81846847694,0.0761391823762096,
,,,-1.81815847632,0.0761391823762096,
,,,-1.8178484757,0.0754718456882983,
,,,-1.81753847508,0.0754718456882983,
,,,-1.81722847446,0.0761391823762096,
,,,-1.81691847384,0.0738035039685201,
,,,-1.81660847322,0.075805514032254,
,,,-1.8162984726,0.075805514032254,
,,,-1.81598847198,0.0754718456882983,
,,,-1.81567847136,0.075805514032254,
,,,-1.81536847074,0.074804509000387,
,,,-1.81505847012,0.0751381773443427,
,,,-1.8147484695,0.0731361672806088,
,,,-1.81443846888,0.0774738557520323,
,,,-1.81412846826,0.0794758658157662,
,,,-1.81381846764,0.0794758658157662,
,,,-1.81350846702,0.0764728507201653,
,,,-1.8131984664,0.0764728507201653,
,,,-1.81288846578,0.0774738557520323,
,,,-1.81257846516,0.0731361672806088,
,,,-1.81226846454,0.0724688305926975,
,,,-1.81195846392,0.0734698356245644,
,,,-1.8116484633,0.0741371723124757,
,,,-1.81133846268,0.0724688305926975,
,,,-1.81102846206,0.0741371723124757,
,,,-1.81071846144,0.0734698356245644,
,,,-1.81040846082,0.0711341572168749,
,,,-1.8100984602,0.0741371723124757,
,,,-1.80978845958,0.0731361672806088,
,,,-1.80947845896,0.0697994838410523,
,,,-1.80916845834,0.0718014939047862,
,,,-1.80885845772,0.0711341572168749,
,,,-1.8085484571,0.0701331521850079,
,,,-1.80823845648,0.0704668205289636,
,,,-1.80792845586,0.0697994838410523,
,,,-1.80761845524,0.0697994838410523,
,,,-1.80730845462,0.0694658154970966,
,,,-1.806998454,0.0694658154970966,
,,,-1.80668845338,0.0788085291278549,
,,,-1.80637845276,0.0738035039685201,
,,,-1.80606845214,0.0751381773443427,
,,,-1.80575845152,0.0754718456882983,
,,,-1.8054484509,0.0751381773443427,
,,,-1.80513845028,0.0738035039685201,
,,,-1.80482844966,0.074804509000387,
,,,-1.80451844904,0.0734698356245644,
,,,-1.80420844842,0.0724688305926975,
,,,-1.8038984478,0.0728024989366531,
,,,-1.80358844718,0.0718014939047862,
,,,-1.80327844656,0.0731361672806088,
,,,-1.80296844594,0.0731361672806088,
,,,-1.80265844532,0.0724688305926975,
,,,-1.8023484447,0.0714678255608305,
,,,-1.80203844408,0.0724688305926975,
,,,-1.80172844346,0.0701331521850079,
,,,-1.80141844284,0.0714678255608305,
,,,-1.80110844222,0.0714678255608305,
,,,-1.8007984416,0.0718014939047862,
,,,-1.80048844098,0.0721351622487418,
,,,-1.80017844036,0.0711341572168749,
,,,-1.79986843974,0.0714678255608305,
,,,-1.79955843912,0.0661291320575401,
,,,-1.7992484385,0.0798095341597218,
,,,-1.79893843788,0.0774738557520323,
,,,-1.79862843726,0.074804509000387,
,,,-1.79831843664,0.0741371723124757,
,,,-1.79800843602,0.0738035039685201,
,,,-1.7976984354,0.0734698356245644,
,,,-1.79738843478,0.0731361672806088,
,,,-1.79707843416,0.0741371723124757,
,,,-1.79676843354,0.0738035039685201,
,,,-1.79645843292,0.0714678255608305,
,,,-1.7961484323,0.0711341572168749,
,,,-1.79583843168,0.0687984788091853,
,,,-1.79552843106,0.0711341572168749,
,,,-1.79521843044,0.0704668205289636,
,,,-1.79490842982,0.0701331521850079,
,,,-1.7945984292,0.0711341572168749,
,,,-1.79428842858,0.0721351622487418,
,,,-1.79397842796,0.0714678255608305,
,,,-1.79366842734,0.0701331521850079,
,,,-1.79335842672,0.0684648104652297,
,,,-1.7930484261,0.0697994838410523,
,,,-1.79273842548,0.0721351622487418,
,,,-1.79242842486,0.069132147153141,
,,,-1.79211842424,0.0711341572168749,
,,,-1.79180842362,0.0768065190641209,
,,,-1.791498423,0.0714678255608305,
,,,-1.79118842238,0.0744708406564314,
,,,-1.79087842176,0.0731361672806088,
,,,-1.79056842114,0.0734698356245644,
,,,-1.79025842052,0.0731361672806088,
,,,-1.7899484199,0.0738035039685201,
,,,-1.78963841928,0.0741371723124757,
,,,-1.78932841866,0.0741371723124757,
,,,-1.78901841804,0.0734698356245644,
,,,-1.78870841742,0.0701331521850079,
,,,-1.7883984168,0.0704668205289636,
,,,-1.78808841618,0.0714678255608305,
,,,-1.78777841556,0.0704668205289636,
,,,-1.78746841494,0.0704668205289636,
,,,-1.78715841432,0.0708004888729192,
,,,-1.7868484137,0.0704668205289636,
,,,-1.78653841308,0.0701331521850079,
,,,-1.78622841246,0.0711341572168749,
,,,-1.78591841184,0.0708004888729192,
,,,-1.78560841122,0.0704668205289636,
,,,-1.7852984106,0.0718014939047862,
,,,-1.78498840998,0.069132147153141,
,,,-1.78467840936,0.0654617953696288,
,,,-1.78436840874,0.0768065190641209,
,,,-1.78405840812,0.0761391823762096,
,,,-1.7837484075,0.0768065190641209,
,,,-1.78343840688,0.0768065190641209,
,,,-1.78312840626,0.0768065190641209,
,,,-1.78281840564,0.075805514032254,
,,,-1.78250840502,0.075805514032254,
,,,-1.7821984044,0.0761391823762096,
,,,-1.78188840378,0.074804509000387,
,,,-1.78157840316,0.0764728507201653,
,,,-1.78126840254,0.0751381773443427,
,,,-1.78095840192,0.0751381773443427,
,,,-1.7806484013,0.0734698356245644,
,,,-1.78033840068,0.0764728507201653,
,,,-1.78002840006,0.0724688305926975,
,,,-1.77971839944,0.075805514032254,
,,,-1.77940839882,0.074804509000387,
,,,-1.7790983982,0.0741371723124757,
,,,-1.77878839758,0.0731361672806088,
,,,-1.77847839696,0.0741371723124757,
,,,-1.77816839634,0.0741371723124757,
,,,-1.77785839572,0.0708004888729192,
,,,-1.7775483951,0.0711341572168749,
,,,-1.77723839448,0.0718014939047862,
,,,-1.77692839386,0.0741371723124757,
,,,-1.77661839324,0.074804509000387,
,,,-1.77630839262,0.0768065190641209,
,,,-1.775998392,0.0768065190641209,
,,,-1.77568839138,0.0761391823762096,
,,,-1.77537839076,0.0761391823762096,
,,,-1.77506839014,0.0751381773443427,
,,,-1.77475838952,0.0774738557520323,
,,,-1.7744483889,0.0744708406564314,
,,,-1.77413838828,0.0744708406564314,
,,,-1.77382838766,0.0754718456882983,
,,,-1.77351838704,0.074804509000387,
,,,-1.77320838642,0.0741371723124757,
,,,-1.7728983858,0.0741371723124757,
,,,-1.77258838518,0.074804509000387,
,,,-1.77227838456,0.0738035039685201,
,,,-1.77196838394,0.0741371723124757,
,,,-1.77165838332,0.0734698356245644,
,,,-1.7713483827,0.0718014939047862,
,,,-1.77103838208,0.0724688305926975,
,,,-1.77072838146,0.0721351622487418,
,,,-1.77041838084,0.0721351622487418,
,,,-1.77010838022,0.0731361672806088,
,,,-1.7697983796,0.068131142121274,
,,,-1.76948837898,0.075805514032254,
,,,-1.76917837836,0.0764728507201653,
,,,-1.76886837774,0.0771401874080766,
,,,-1.76855837712,0.0771401874080766,
,,,-1.7682483765,0.0771401874080766,
,,,-1.76793837588,0.0764728507201653,
,,,-1.76762837526,0.0734698356245644,
,,,-1.76731837464,0.075805514032254,
,,,-1.76700837402,0.0741371723124757,
,,,-1.7666983734,0.0754718456882983,
,,,-1.76638837278,0.075805514032254,
,,,-1.76607837216,0.0734698356245644,
,,,-1.76576837154,0.0751381773443427,
,,,-1.76545837092,0.0744708406564314,
,,,-1.7651483703,0.074804509000387,
,,,-1.76483836968,0.0731361672806088,
,,,-1.76452836906,0.0728024989366531,
,,,-1.76421836844,0.0724688305926975,
,,,-1.76390836782,0.0718014939047862,
,,,-1.7635983672,0.0718014939047862,
,,,-1.76328836658,0.0728024989366531,
,,,-1.76297836596,0.0718014939047862,
,,,-1.76266836534,0.0708004888729192,
,,,-1.76235836472,0.0661291320575401,
,,,-1.7620483641,0.0784748607838992,
,,,-1.76173836348,0.0741371723124757,
,,,-1.76142836286,0.075805514032254,
,,,-1.76111836224,0.075805514032254,
,,,-1.76080836162,0.0754718456882983,
,,,-1.760498361,0.0744708406564314,
,,,-1.76018836038,0.074804509000387,
,,,-1.75987835976,0.0744708406564314,
,,,-1.75956835914,0.0728024989366531,
,,,-1.75925835852,0.0718014939047862,
,,,-1.7589483579,0.0724688305926975,
,,,-1.75863835728,0.0721351622487418,
,,,-1.75832835666,0.0718014939047862,
,,,-1.75801835604,0.0731361672806088,
,,,-1.75770835542,0.0731361672806088,
,,,-1.7573983548,0.0731361672806088,
,,,-1.75708835418,0.0718014939047862,
,,,-1.75677835356,0.0714678255608305,
,,,-1.75646835294,0.0731361672806088,
,,,-1.75615835232,0.0728024989366531,
,,,-1.7558483517,0.0734698356245644,
,,,-1.75553835108,0.0731361672806088,
,,,-1.75522835046,0.0701331521850079,
,,,-1.75491834984,0.0697994838410523,
,,,-1.75460834922,0.0794758658157662,
,,,-1.7542983486,0.0768065190641209,
,,,-1.75398834798,0.075805514032254,
,,,-1.75367834736,0.0754718456882983,
,,,-1.75336834674,0.0721351622487418,
,,,-1.75305834612,0.0738035039685201,
,,,-1.7527483455,0.0731361672806088,
,,,-1.75243834488,0.0731361672806088,
,,,-1.75212834426,0.0728024989366531,
,,,-1.75181834364,0.0708004888729192,
,,,-1.75150834302,0.0724688305926975,
,,,-1.7511983424,0.0724688305926975,
,,,-1.75088834178,0.0714678255608305,
,,,-1.75057834116,0.0721351622487418,
,,,-1.75026834054,0.0724688305926975,
,,,-1.74995833992,0.0704668205289636,
,,,-1.7496483393,0.0704668205289636,
,,,-1.74933833868,0.0711341572168749,
,,,-1.74902833806,0.0697994838410523,
,,,-1.74871833744,0.0704668205289636,
,,,-1.74840833682,0.0711341572168749,
,,,-1.7480983362,0.0718014939047862,
,,,-1.74778833558,0.0708004888729192,
,,,-1.74747833496,0.069132147153141,
,,,-1.74716833434,0.0791421974718105,
,,,-1.74685833372,0.0751381773443427,
,,,-1.7465483331,0.0751381773443427,
,,,-1.74623833248,0.0774738557520323,
,,,-1.74592833186,0.0744708406564314,
,,,-1.74561833124,0.0734698356245644,
,,,-1.74530833062,0.074804509000387,
,,,-1.74499833,0.0724688305926975,
,,,-1.74468832938,0.0738035039685201,
,,,-1.74437832876,0.0724688305926975,
,,,-1.74406832814,0.0721351622487418,
,,,-1.74375832752,0.0738035039685201,
,,,-1.7434483269,0.0734698356245644,
,,,-1.74313832628,0.0728024989366531,
,,,-1.74282832566,0.0724688305926975,
,,,-1.74251832504,0.0724688305926975,
,,,-1.74220832442,0.0711341572168749,
,,,-1.7418983238,0.0714678255608305,
,,,-1.74158832318,0.0721351622487418,
,,,-1.74127832256,0.0711341572168749,
,,,-1.74096832194,0.0718014939047862,
,,,-1.74065832132,0.0721351622487418,
,,,-1.7403483207,0.0697994838410523,
,,,-1.74003832008,0.0721351622487418,
,,,-1.73972831946,0.0798095341597218,
,,,-1.73941831884,0.0751381773443427,
,,,-1.73910831822,0.0761391823762096,
,,,-1.7387983176,0.075805514032254,
,,,-1.73848831698,0.074804509000387,
,,,-1.73817831636,0.0761391823762096,
,,,-1.73786831574,0.0764728507201653,
,,,-1.73755831512,0.0744708406564314,
,,,-1.7372483145,0.074804509000387,
,,,-1.73693831388,0.0718014939047862,
,,,-1.73662831326,0.0751381773443427,
,,,-1.73631831264,0.0738035039685201,
,,,-1.73600831202,0.0741371723124757,
,,,-1.7356983114,0.0741371723124757,
,,,-1.73538831078,0.0738035039685201,
,,,-1.73507831016,0.0731361672806088,
,,,-1.73476830954,0.0738035039685201,
,,,-1.73445830892,0.0728024989366531,
,,,-1.7341483083,0.0721351622487418,
,,,-1.73383830768,0.0718014939047862,
,,,-1.73352830706,0.069132147153141,
,,,-1.73321830644,0.0714678255608305,
,,,-1.73290830582,0.0718014939047862,
,,,-1.7325983052,0.0791421974718105,
,,,-1.73228830458,0.075805514032254,
,,,-1.73197830396,0.075805514032254,
,,,-1.73166830334,0.0741371723124757,
,,,-1.73135830272,0.0741371723124757,
,,,-1.7310483021,0.0741371723124757,
,,,-1.73073830148,0.0731361672806088,
,,,-1.73042830086,0.0741371723124757,
,,,-1.73011830024,0.0734698356245644,
,,,-1.72980829962,0.0738035039685201,
,,,-1.729498299,0.0721351622487418,
,,,-1.72918829838,0.0721351622487418,
,,,-1.72887829776,0.0724688305926975,
,,,-1.72856829714,0.0718014939047862,
,,,-1.72825829652,0.0718014939047862,
,,,-1.7279482959,0.0718014939047862,
,,,-1.72763829528,0.0721351622487418,
,,,-1.72732829466,0.0701331521850079,
,,,-1.72701829404,0.0714678255608305,
,,,-1.72670829342,0.0718014939047862,
,,,-1.7263982928,0.0711341572168749,
,,,-1.72608829218,0.0724688305926975,
,,,-1.72577829156,0.0718014939047862,
,,,-1.72546829094,0.0694658154970966,
,,,-1.72515829032,0.0657954637135845,
,,,-1.7248482897,0.0774738557520323,
,,,-1.72453828908,0.0771401874080766,
,,,-1.72422828846,0.0754718456882983,
,,,-1.72391828784,0.0764728507201653,
,,,-1.72360828722,0.0771401874080766,
,,,-1.7232982866,0.0741371723124757,
,,,-1.72298828598,0.0764728507201653,
,,,-1.72267828536,0.0771401874080766,
,,,-1.72236828474,0.0734698356245644,
,,,-1.72205828412,0.0751381773443427,
,,,-1.7217482835,0.0741371723124757,
,,,-1.72143828288,0.0734698356245644,
,,,-1.72112828226,0.0738035039685201,
,,,-1.72081828164,0.0738035039685201,
,,,-1.72050828102,0.0721351622487418,
,,,-1.7201982804,0.0734698356245644,
,,,-1.71988827978,0.0741371723124757,
,,,-1.71957827916,0.0724688305926975,
,,,-1.71926827854,0.0714678255608305,
,,,-1.71895827792,0.0701331521850079,
,,,-1.7186482773,0.0708004888729192,
,,,-1.71833827668,0.0714678255608305,
,,,-1.71802827606,0.0728024989366531,
,,,-1.71771827544,0.0718014939047862,
,,,-1.71740827482,0.0798095341597218,
,,,-1.7170982742,0.0761391823762096,
,,,-1.71678827358,0.0768065190641209,
,,,-1.71647827296,0.074804509000387,
,,,-1.71616827234,0.0764728507201653,
,,,-1.71585827172,0.0771401874080766,
,,,-1.7155482711,0.0744708406564314,
,,,-1.71523827048,0.0754718456882983,
,,,-1.71492826986,0.0751381773443427,
,,,-1.71461826924,0.0731361672806088,
,,,-1.71430826862,0.0744708406564314,
,,,-1.713998268,0.0728024989366531,
,,,-1.71368826738,0.0731361672806088,
,,,-1.71337826676,0.0714678255608305,
,,,-1.71306826614,0.0741371723124757,
,,,-1.71275826552,0.0724688305926975,
,,,-1.7124482649,0.0734698356245644,
,,,-1.71213826428,0.0741371723124757,
,,,-1.71182826366,0.0718014939047862,
,,,-1.71151826304,0.0711341572168749,
,,,-1.71120826242,0.0714678255608305,
,,,-1.7108982618,0.0701331521850079,
,,,-1.71058826118,0.0704668205289636,
,,,-1.71027826056,0.0738035039685201,
,,,-1.70996825994,0.0728024989366531,
,,,-1.70965825932,0.074804509000387,
,,,-1.7093482587,0.0744708406564314,
,,,-1.70903825808,0.0764728507201653,
,,,-1.70872825746,0.0738035039685201,
,,,-1.70841825684,0.075805514032254,
,,,-1.70810825622,0.0751381773443427,
,,,-1.7077982556,0.075805514032254,
,,,-1.70748825498,0.0728024989366531,
,,,-1.70717825436,0.075805514032254,
,,,-1.70686825374,0.075805514032254,
,,,-1.70655825312,0.0738035039685201,
,,,-1.7062482525,0.0738035039685201,
,,,-1.70593825188,0.0738035039685201,
,,,-1.70562825126,0.0744708406564314,
,,,-1.70531825064,0.0734698356245644,
,,,-1.70500825002,0.0721351622487418,
,,,-1.7046982494,0.0721351622487418,
,,,-1.70438824878,0.0738035039685201,
,,,-1.70407824816,0.0744708406564314,
,,,-1.70376824754,0.0741371723124757,
,,,-1.70345824692,0.0721351622487418,
,,,-1.7031482463,0.0714678255608305,
,,,-1.70283824568,0.0751381773443427,
,,,-1.70252824506,0.0651281270256732,
,,,-1.70221824444,0.0774738557520323,
