sec,miliampere
0.4042000,54.2795
0.4043000,54.2795
0.4044000,54.9037
0.4045000,54.2795
0.4046000,54.2795
0.4047000,54.2795
0.4048000,54.2795
0.4049000,54.2795
0.4050000,54.2795
0.4051000,54.2795
0.4052000,54.2795
0.4053000,54.2795
0.4054000,54.8391
0.4055000,54.2795
0.4056000,54.2795
0.4057000,54.2795
0.4058000,54.2795
0.4059000,54.2795
0.4060000,54.2795
0.4061000,54.2795
0.4062000,54.2795
0.4063000,54.2795
0.4064000,54.2795
0.4065000,54.2795
0.4066000,54.2795
0.4067000,54.2795
0.4068000,54.2795
0.4069000,54.2795
0.4070000,54.2795
0.4071000,54.7960
0.4072000,54.2795
0.4073000,54.2795
0.4074000,54.2795
0.4075000,54.2795
0.4076000,54.2795
0.4077000,54.2795
0.4078000,54.2795
0.4079000,54.2795
0.4080000,54.2795
0.4081000,54.7314
0.4082000,54.3012
0.4083000,54.2795
0.4084000,54.2795
0.4085000,54.2795
0.4086000,54.2795
0.4087000,54.2795
0.4088000,54.2795
0.4089000,54.2795
0.4090000,54.2795
0.4091000,54.2795
0.4092000,54.2795
0.4093000,54.2795
0.4094000,54.2795
0.4095000,54.2795
0.4096000,54.2795
0.4097000,54.2795
0.4098000,54.2795
0.4099000,54.2795
0.4100000,54.2795
0.4101000,54.2795
0.4102000,54.2795
0.4103000,54.2795
0.4104000,54.2795
0.4105000,54.2795
0.4106000,54.2795
0.4107000,54.2795
0.4108000,54.2795
0.4109000,54.2795
0.4110000,54.2795
0.4111000,54.2795
0.4112000,54.2795
0.4113000,54.2795
0.4114000,54.2795
0.4115000,54.6452
0.4116000,54.3874
0.4117000,54.2795
0.4118000,54.2795
0.4119000,54.2795
0.4120000,54.2795
0.4121000,50.9229
0.4122000,34.4397
0.4123000,50.4802
0.4124000,54.2795
0.4125000,54.2795
0.4126000,54.7744
0.4127000,54.2795
0.4128000,54.2795
0.4129000,54.2795
0.4130000,54.2795
0.4131000,54.2795
0.4132000,54.2795
0.4133000,54.2795
0.4134000,54.2795
0.4135000,54.2795
0.4136000,54.7098
0.4137000,54.9468
0.4138000,54.2795
0.4139000,54.2795
0.4140000,54.2795
0.4141000,54.2795
0.4142000,54.2795
0.4143000,54.2795
0.4144000,54.2795
0.4145000,53.7841
0.4146000,54.2795
0.4147000,54.2795
0.4148000,54.2795
0.4149000,54.2795
0.4150000,54.2795
0.4151000,54.2795
0.4152000,54.2795
0.4153000,54.2795
0.4154000,54.2795
0.4155000,54.2795
0.4156000,54.2795
0.4157000,54.2795
0.4158000,54.9256
0.4159000,54.2795
0.4160000,54.2795
0.4161000,54.2795
0.4162000,54.2795
0.4163000,54.2795
0.4164000,54.2795
0.4165000,54.2368
0.4166000,53.8486
0.4167000,54.2795
0.4168000,54.2795
0.4169000,54.2795
0.4170000,54.2795
0.4171000,54.2795
0.4172000,52.8906
0.4173000,39.2680
0.4174000,52.3391
0.4175000,54.2795
0.4176000,54.2795
0.4177000,54.2795
0.4178000,54.2795
0.4179000,54.2795
0.4180000,54.2795
0.4181000,54.2795
0.4182000,54.2795
0.4183000,54.2795
0.4184000,54.2795
0.4185000,54.2795
0.4186000,54.2795
0.4187000,54.2795
0.4188000,54.2795
0.4189000,54.2795
0.4190000,54.4944
0.4191000,54.5382
0.4192000,54.2795
0.4193000,54.4083
0.4194000,54.6243
0.4195000,54.2795
0.4196000,54.9041
0.4197000,54.2795
0.4198000,54.2795
0.4199000,54.2795
0.4200000,54.2795
0.4201000,54.2795
0.4202000,54.2795
0.4203000,54.3437
0.4204000,54.6889
0.4205000,54.2795
0.4206000,54.9249
0.4207000,44.8649
0.4208000,54.2795
0.4209000,54.8388
0.4210000,54.2795
0.4211000,54.2795
0.4212000,54.2795
0.4213000,54.2795
0.4214000,54.2795
0.4215000,54.2795
0.4216000,54.2795
0.4217000,54.2795
0.4218000,54.2795
0.4219000,54.7742
0.4220000,54.2795
0.4221000,54.2795
0.4222000,54.2795
0.4223000,54.2795
0.4224000,54.2795
0.4225000,54.2795
0.4226000,54.2795
0.4227000,54.2795
0.4228000,54.2795
0.4229000,54.2795
0.4230000,54.2795
0.4231000,54.2795
0.4232000,54.6235
0.4233000,54.4091
0.4234000,54.2795
0.4235000,54.2795
0.4236000,54.2795
0.4237000,54.2795
0.4238000,54.2795
0.4239000,54.6450
0.4240000,54.3876
0.4241000,37.2534
0.4242000,43.3090
0.4243000,54.4737
0.4244000,54.2795
0.4245000,54.2795
0.4246000,54.2795
0.4247000,54.2795
0.4248000,54.2795
0.4249000,54.2795
0.4250000,54.2795
0.4251000,54.2795
0.4252000,54.2795
0.4253000,54.2795
0.4254000,54.2795
0.4255000,54.8181
0.4256000,54.2795
0.4257000,54.2795
0.4258000,54.2795
0.4259000,54.2795
0.4260000,54.2795
0.4261000,54.2795
0.4262000,54.2795
0.4263000,54.2795
0.4264000,54.2795
0.4265000,54.2795
0.4266000,54.2795
0.4267000,54.2795
0.4268000,54.2795
0.4269000,54.2795
0.4270000,54.2795
0.4271000,54.2795
0.4272000,54.2795
0.4273000,54.2795
0.4274000,54.2795
0.4275000,26.2724
0.4276000,34.3675
0.4277000,54.2795
0.4278000,54.2795
0.4279000,54.8397
0.4280000,54.5804
0.4281000,54.4522
0.4282000,54.2795
0.4283000,54.2795
0.4284000,54.2795
0.4285000,54.2795
0.4286000,54.2795
0.4287000,54.2795
0.4288000,54.7956
0.4289000,54.9043
0.4290000,54.2795
0.4291000,54.2795
0.4292000,54.2795
0.4293000,54.7967
0.4294000,54.2795
0.4295000,54.2795
0.4296000,54.3435
0.4297000,54.6890
0.4298000,54.2795
0.4299000,54.2795
0.4300000,54.2795
0.4301000,54.2795
0.4302000,54.2795
0.4303000,54.2795
0.4304000,54.5588
0.4305000,54.4738
0.4306000,54.9463
0.4307000,54.2795
0.4308000,54.2795
0.4309000,54.2795
0.4310000,36.9114
0.4311000,54.5803
0.4312000,54.4523
0.4313000,54.2795
0.4314000,54.2795
0.4315000,54.2795
0.4316000,54.2795
0.4317000,54.2795
0.4318000,54.2795
0.4319000,54.2795
0.4320000,54.2795
0.4321000,45.0670
0.4322000,45.0217
0.4323000,54.2795
0.4324000,54.2795
0.4325000,54.2795
0.4326000,54.2795
0.4327000,54.9468
0.4328000,54.6891
0.4329000,54.2795
0.4330000,54.2795
0.4331000,54.2795
0.4332000,54.2795
0.4333000,54.2795
0.4334000,54.2795
0.4335000,54.2795
0.4336000,54.2795
0.4337000,54.9462
0.4338000,54.2795
0.4339000,54.2795
0.4340000,54.2795
0.4341000,54.2795
0.4342000,54.2795
0.4343000,54.2795
0.4344000,54.9259
0.4345000,54.2795
0.4346000,54.2795
0.4347000,54.2795
0.4348000,54.2795
0.4349000,54.2795
0.4350000,54.2795
0.4351000,54.2795
0.4352000,54.2795
0.4353000,54.2795
0.4354000,54.2795
0.4355000,47.8273
0.4356000,40.3671
0.4357000,54.2795
0.4358000,54.2795
0.4359000,54.2795
0.4360000,54.2795
0.4361000,54.2795
0.4362000,54.2795
0.4363000,54.2795
0.4364000,54.2795
0.4365000,54.2795
0.4366000,54.2795
0.4367000,54.2795
0.4368000,54.2795
0.4369000,54.4726
0.4370000,54.1732
0.4371000,54.1927
0.4372000,54.2795
0.4373000,54.2795
0.4374000,54.2795
0.4375000,54.2795
0.4376000,54.4941
0.4377000,54.9468
0.4378000,54.3448
0.4379000,54.2795
0.4380000,54.2795
0.4381000,41.3804
0.4382000,54.2795
0.4383000,54.2795
0.4384000,54.2795
0.4385000,54.9031
0.4386000,54.7968
0.4387000,54.2795
0.4388000,54.2795
0.4389000,54.2795
0.4390000,54.2795
0.4391000,54.2795
0.4392000,54.2795
0.4393000,51.5353
0.4394000,49.4462
0.4395000,54.2795
0.4396000,54.2795
0.4397000,54.2795
0.4398000,54.2795
0.4399000,54.2795
0.4400000,54.2795
0.4401000,54.6663
0.4402000,54.9468
0.4403000,54.2795
0.4404000,54.2795
0.4405000,54.2795
0.4406000,25.8319
0.4407000,53.6359
0.4408000,38.3959
0.4409000,33.8022
0.4410000,54.2795
0.4411000,54.2795
0.4412000,36.2226
0.4413000,36.7789
0.4414000,45.3093
0.4415000,30.2101
0.4416000,30.9227
0.4417000,49.4813
0.4418000,43.9227
0.4419000,54.2795
0.4420000,52.0454
0.4421000,39.9377
0.4422000,54.2795
0.4423000,34.9279
0.4424000,41.6606
0.4425000,43.4026
0.4426000,36.3934
0.4427000,51.8744
0.4428000,31.4809
0.4429000,47.8607
0.4430000,38.9484
0.4431000,40.9973
0.4432000,54.2795
0.4433000,35.1244
0.4434000,34.3924
0.4435000,42.1111
0.4436000,53.4638
0.4437000,53.6156
0.4438000,32.7102
0.4439000,31.0327
0.4440000,51.9263
0.4441000,54.2795
0.4442000,42.0391
0.4443000,49.0392
0.4444000,30.9227
0.4445000,39.4188
0.4446000,39.4760
0.4447000,45.2629
0.4448000,37.2038
0.4449000,42.9396
0.4450000,33.8695
0.4451000,53.8968
0.4452000,43.3225
0.4453000,32.7086
0.4454000,53.5648
0.4455000,47.6130
0.4456000,43.4007
0.4457000,54.2795
0.4458000,54.2795
0.4459000,44.7924
0.4460000,47.6644
0.4461000,54.2795
0.4462000,54.2795
0.4463000,54.2795
0.4464000,33.3850
0.4465000,35.3001
0.4466000,29.9548
0.4467000,47.8768
0.4468000,31.4866
0.4469000,30.8266
0.4470000,47.2822
0.4471000,54.2795
0.4472000,35.9530
0.4473000,43.3293
0.4474000,32.6217
0.4475000,32.2152
0.4476000,31.5900
0.4477000,46.1996
0.4478000,33.0828
0.4479000,30.9227
0.4480000,35.3892
0.4481000,51.4191
0.4482000,52.1766
0.4483000,31.4850
0.4484000,46.4988
0.4485000,54.2795
0.4486000,35.8826
0.4487000,39.3199
0.4488000,35.0948
0.4489000,54.2795
0.4490000,44.7942
0.4491000,30.6446
0.4492000,54.2480
0.4493000,38.6220
0.4494000,54.2795
0.4495000,33.9673
0.4496000,51.1037
0.4497000,41.4400
0.4498000,38.4639
0.4499000,54.2795
0.4500000,54.4939
0.4501000,54.9468
0.4502000,54.3450
0.4503000,54.2795
0.4504000,54.6015
0.4505000,54.4311
0.4506000,54.2795
0.4507000,54.2795
0.4508000,54.2795
0.4509000,54.2795
0.4510000,54.2795
0.4511000,54.2795
0.4512000,54.2795
0.4513000,54.2795
0.4514000,54.2795
0.4515000,54.2795
0.4516000,54.2795
0.4517000,54.2795
0.4518000,54.6445
0.4519000,54.3881
0.4520000,54.2795
0.4521000,54.2795
0.4522000,54.2795
0.4523000,54.2795
0.4524000,54.2795
0.4525000,54.2795
0.4526000,54.2795
0.4527000,54.3862
0.4528000,54.6464
0.4529000,54.2795
0.4530000,54.2795
0.4531000,54.2795
0.4532000,54.2795
0.4533000,54.2795
0.4534000,54.2795
0.4535000,54.2795
0.4536000,54.2795
0.4537000,54.2795
0.4538000,54.2795
0.4539000,54.2795
0.4540000,54.2795
0.4541000,54.2795
0.4542000,54.6230
0.4543000,54.4096
0.4544000,54.3431
0.4545000,54.6895
0.4546000,54.2795
0.4547000,54.2795
0.4548000,54.2795
0.4549000,54.2795
0.4550000,54.2795
0.4551000,54.2795
0.4552000,54.2795
0.4553000,54.2795
0.4554000,54.2795
0.4555000,54.4723
0.4556000,54.5603
0.4557000,53.6993
0.4558000,54.2795
0.4559000,54.2795
0.4560000,54.2795
0.4561000,54.2795
0.4562000,54.2795
0.4563000,54.2795
0.4564000,54.2795
0.4565000,54.2795
0.4566000,54.2795
0.4567000,54.2795
0.4568000,54.2795
0.4569000,54.2795
0.4570000,54.2795
0.4571000,54.2795
0.4572000,54.2795
0.4573000,54.2795
0.4574000,54.2795
0.4575000,54.2795
0.4576000,54.2795
0.4577000,54.2795
0.4578000,54.2795
0.4579000,54.2795
0.4580000,54.2795
0.4581000,54.2795
0.4582000,54.2795
0.4583000,54.2795
0.4584000,54.2795
0.4585000,54.2795
0.4586000,54.2795
0.4587000,54.2795
0.4588000,54.2795
0.4589000,54.2795
0.4590000,54.2795
0.4591000,54.2795
0.4592000,54.2795
0.4593000,54.0653
0.4594000,54.0201
0.4595000,54.2795
0.4596000,54.2795
0.4597000,54.2795
0.4598000,54.2795
0.4599000,54.9048
0.4600000,54.2795
0.4601000,53.8500
0.4602000,54.2354
0.4603000,54.2795
0.4604000,54.2795
0.4605000,54.2795
0.4606000,53.6757
0.4607000,54.2795
0.4608000,54.2795
0.4609000,54.2795
0.4610000,54.2795
0.4611000,54.2795
0.4612000,54.2795
0.4613000,54.2795
0.4614000,54.2795
0.4615000,53.8070
0.4616000,54.2784
0.4617000,54.2795
0.4618000,54.2795
0.4619000,54.2795
0.4620000,53.7187
0.4621000,54.2795
0.4622000,54.2795
0.4623000,54.2795
0.4624000,54.0653
0.4625000,54.0201
0.4626000,54.2795
0.4627000,54.2795
0.4628000,54.2795
0.4629000,54.2795
0.4630000,54.2795
0.4631000,54.2795
0.4632000,54.7089
0.4633000,54.3237
0.4634000,54.4291
0.4635000,54.6035
0.4636000,54.2795
0.4637000,39.3443
0.4638000,43.6159
0.4639000,54.2795
0.4640000,54.2795
0.4641000,54.2795
0.4642000,54.2795
0.4643000,54.2795
0.4644000,53.6971
0.4645000,54.2795
0.4646000,54.2795
0.4647000,54.2795
0.4648000,54.2795
0.4649000,54.2795
0.4650000,54.2795
0.4651000,54.2795
0.4652000,54.2795
0.4653000,54.2795
0.4654000,54.2795
0.4655000,54.2795
0.4656000,54.2795
0.4657000,54.8811
0.4658000,54.2795
0.4659000,54.2795
0.4660000,54.2795
0.4661000,54.2795
0.4662000,48.3887
0.4663000,48.3304
0.4664000,54.2795
0.4665000,54.7973
0.4666000,54.6228
0.4667000,54.4098
0.4668000,54.2795
0.4669000,54.2795
0.4670000,54.2795
0.4671000,54.2795
0.4672000,54.2795
0.4673000,54.2795
0.4674000,54.2795
0.4675000,54.2795
0.4676000,54.5582
0.4677000,54.4744
0.4678000,54.2795
0.4679000,54.2795
0.4680000,54.2795
0.4681000,54.8595
0.4682000,54.2795
0.4683000,54.2795
0.4684000,54.2795
0.4685000,54.2795
0.4686000,54.2795
0.4687000,52.2405
0.4688000,46.1305
0.4689000,54.2795
0.4690000,54.2795
0.4691000,54.2795
0.4692000,54.2795
0.4693000,54.2795
0.4694000,54.2795
0.4695000,54.2795
0.4696000,54.2795
0.4697000,54.2795
0.4698000,54.2795
0.4699000,54.2795
0.4700000,54.2795
0.4701000,54.2795
0.4702000,54.2795
0.4703000,54.2795
0.4704000,54.2795
0.4705000,54.2795
0.4706000,54.2795
0.4707000,54.2795
0.4708000,54.2795
0.4709000,54.2795
0.4710000,54.4720
0.4711000,54.5606
0.4712000,54.2795
0.4713000,54.2795
0.4714000,54.2795
0.4715000,54.2795
0.4716000,54.2795
0.4717000,54.2795
0.4718000,54.6872
0.4719000,54.3453
0.4720000,53.6400
0.4721000,42.9019
0.4722000,32.1979
0.4723000,54.3213
0.4724000,54.7113
0.4725000,54.2795
0.4726000,54.2795
0.4727000,53.7616
0.4728000,54.2795
0.4729000,54.2795
0.4730000,54.2795
0.4731000,54.2795
0.4732000,54.7303
0.4733000,54.3023
0.4734000,54.2795
0.4735000,54.2795
0.4736000,54.8379
0.4737000,54.3643
0.4738000,54.6683
0.4739000,54.2795
0.4740000,54.2795
0.4741000,54.2795
0.4742000,54.2795
0.4743000,54.2795
0.4744000,54.2795
0.4745000,54.2795
0.4746000,54.2795
0.4747000,54.2795
0.4748000,54.2795
0.4749000,54.2795
0.4750000,54.2795
0.4751000,54.2795
0.4752000,54.2795
0.4753000,54.2795
0.4754000,54.2795
0.4755000,46.0381
0.4756000,45.9451
0.4757000,54.2795
0.4758000,54.2795
0.4759000,54.2795
0.4760000,54.8163
0.4761000,54.2795
0.4762000,54.2795
0.4763000,54.2795
0.4764000,54.2795
0.4765000,54.2795
0.4766000,54.2795
0.4767000,54.2795
0.4768000,54.2795
0.4769000,54.2795
0.4770000,54.7517
0.4771000,54.2809
0.4772000,54.2795
0.4773000,54.2795
0.4774000,54.2795
0.4775000,54.2795
0.4776000,54.2795
0.4777000,54.2795
0.4778000,54.2795
0.4779000,54.2795
0.4780000,54.6871
0.4781000,54.3454
0.4782000,54.4073
0.4783000,54.6253
0.4784000,54.2795
0.4785000,54.2795
0.4786000,54.2795
0.4787000,54.2795
0.4788000,54.2795
0.4789000,48.3775
0.4790000,26.9562
0.4791000,49.1880
0.4792000,54.3427
0.4793000,54.6899
0.4794000,54.2795
0.4795000,54.2795
0.4796000,54.2795
0.4797000,54.2795
0.4798000,54.2795
0.4799000,54.3642
0.4800000,54.6684
0.4801000,54.2795
0.4802000,54.2795
0.4803000,54.4718
0.4804000,54.5608
0.4805000,54.2795
0.4806000,54.8406
0.4807000,54.2795
0.4808000,54.2795
0.4809000,54.2795
0.4810000,54.2795
0.4811000,54.2795
0.4812000,54.2795
0.4813000,54.2795
0.4814000,54.2795
0.4815000,54.2795
0.4816000,54.3211
0.4817000,54.7115
0.4818000,54.2795
0.4819000,54.2795
0.4820000,54.2795
0.4821000,54.2795
0.4822000,54.2795
0.4823000,53.5850
0.4824000,38.7187
0.4825000,44.9606
0.4826000,54.2795
0.4827000,54.2795
0.4828000,54.2795
0.4829000,54.2795
0.4830000,54.2795
0.4831000,54.2795
0.4832000,54.2795
0.4833000,54.2795
0.4834000,54.2795
0.4835000,54.2795
0.4836000,32.8283
0.4837000,54.2795
0.4838000,54.2795
0.4839000,54.2795
0.4840000,54.2795
0.4841000,54.0657
0.4842000,54.0197
0.4843000,54.2795
0.4844000,54.4072
0.4845000,54.6254
0.4846000,54.2795
0.4847000,54.2795
0.4848000,54.2795
0.4849000,54.2795
0.4850000,54.2795
0.4851000,54.2795
0.4852000,54.2795
0.4853000,54.2795
0.4854000,54.2795
0.4855000,54.2795
0.4856000,54.2795
0.4857000,54.2795
0.4858000,54.2795
0.4859000,54.2795
0.4860000,54.8377
0.4861000,54.2795
0.4862000,54.2795
0.4863000,54.2795
0.4864000,54.2795
0.4865000,54.2795
0.4866000,54.2795
0.4867000,54.2795
0.4868000,54.2795
0.4869000,54.2795
0.4870000,54.7731
0.4871000,54.2795
0.4872000,54.4932
0.4873000,54.5394
0.4874000,54.2795
0.4875000,54.2795
0.4876000,54.2795
0.4877000,54.7946
0.4878000,54.2795
0.4879000,54.2795
0.4880000,54.2795
0.4881000,54.2795
0.4882000,54.2795
0.4883000,54.2795
0.4884000,54.2795
0.4885000,54.2795
0.4886000,54.2795
0.4887000,54.2795
0.4888000,53.6352
0.4889000,54.4502
0.4890000,54.5824
0.4891000,54.2795
0.4892000,54.2795
0.4893000,54.2795
0.4894000,54.2795
0.4895000,44.9587
0.4896000,54.2795
0.4897000,54.2795
0.4898000,54.2795
0.4899000,54.2795
0.4900000,54.2795
0.4901000,54.2795
0.4902000,54.2795
0.4903000,54.2795
0.4904000,54.2795
0.4905000,54.2795
0.4906000,54.2795
0.4907000,54.2795
0.4908000,54.2795
0.4909000,54.2795
0.4910000,54.2795
0.4911000,54.2795
0.4912000,54.9022
0.4913000,54.2795
0.4914000,54.2795
0.4915000,54.2795
0.4916000,54.2795
0.4917000,54.2795
0.4918000,54.2795
0.4919000,54.2795
0.4920000,44.8416
0.4921000,54.2795
0.4922000,35.3045
0.4923000,51.4068
0.4924000,41.0500
0.4925000,54.2795
0.4926000,34.9738
0.4927000,54.2795
0.4928000,54.6654
0.4929000,34.6608
0.4930000,35.1943
0.4931000,54.2795
0.4932000,37.9944
0.4933000,36.7895
0.4934000,31.1892
0.4935000,44.4010
0.4936000,34.4426
0.4937000,35.9258
0.4938000,54.2795
0.4939000,54.2795
0.4940000,54.2795
0.4941000,46.5196
0.4942000,31.3996
0.4943000,52.7148
0.4944000,32.8535
0.4945000,35.6123
0.4946000,46.4553
0.4947000,52.0772
0.4948000,39.9060
0.4949000,54.2795
0.4950000,33.6668
0.4951000,29.9291
0.4952000,36.7514
0.4953000,43.2742
0.4954000,34.4610
0.4955000,43.4305
0.4956000,31.0849
0.4957000,54.2242
0.4958000,45.7766
0.4959000,35.7400
0.4960000,38.7202
0.4961000,51.3444
0.4962000,31.3583
0.4963000,31.7357
0.4964000,54.0811
0.4965000,41.8394
0.4966000,30.4027
0.4967000,31.5238
0.4968000,54.2795
0.4969000,50.7462
0.4970000,52.6032
0.4971000,53.8659
0.4972000,49.9571
0.4973000,39.2702
0.4974000,32.7904
0.4975000,49.6610
0.4976000,32.5639
0.4977000,31.5900
0.4978000,31.6529
0.4979000,30.9743
0.4980000,46.0341
0.4981000,36.2449
0.4982000,47.9711
0.4983000,31.4092
0.4984000,31.2508
0.4985000,31.4213
0.4986000,40.2679
0.4987000,54.2795
0.4988000,54.2795
0.4989000,47.1750
0.4990000,31.5168
0.4991000,31.1862
0.4992000,54.2795
0.4993000,54.2795
0.4994000,54.2795
0.4995000,53.9431
0.4996000,46.5647
0.4997000,54.2795
0.4998000,33.2441
0.4999000,28.7630
0.5000000,42.1632
0.5001000,35.2283
0.5002000,29.6293
0.5003000,38.9520
0.5004000,39.0818
0.5005000,41.4608
0.5006000,54.2795
0.5007000,43.3140
0.5008000,40.9709
0.5009000,52.5835
0.5010000,34.4655
0.5011000,34.2918
0.5012000,53.6272
0.5013000,48.8253
0.5014000,44.5787
0.5015000,54.2795
0.5016000,54.2795
0.5017000,54.2795
0.5018000,54.2795
0.5019000,54.2795
0.5020000,54.2795
0.5021000,54.2795
0.5022000,54.2795
0.5023000,54.2795
0.5024000,54.2795
0.5025000,54.2795
0.5026000,54.2992
0.5027000,54.7334
0.5028000,54.2795
0.5029000,54.2795
0.5030000,54.2795
0.5031000,54.2795
0.5032000,54.2795
0.5033000,54.9056
0.5034000,54.2795
0.5035000,54.7082
0.5036000,54.9468
0.5037000,54.2795
0.5038000,54.2795
0.5039000,54.2795
0.5040000,54.2795
0.5041000,54.2795
0.5042000,54.2795
0.5043000,54.2795
0.5044000,54.2795
0.5045000,54.2795
0.5046000,54.2795
0.5047000,54.2795
0.5048000,54.2795
0.5049000,54.2795
0.5050000,54.2795
0.5051000,54.7549
0.5052000,54.2795
0.5053000,54.2795
0.5054000,54.8410
0.5055000,54.2795
0.5056000,54.2795
0.5057000,54.2795
0.5058000,54.2795
0.5059000,53.8723
0.5060000,54.2131
0.5061000,54.2795
0.5062000,54.2795
0.5063000,54.2795
0.5064000,54.2795
0.5065000,54.2795
0.5066000,54.2795
0.5067000,54.2795
0.5068000,54.2795
0.5069000,54.2795
0.5070000,54.2795
0.5071000,54.2795
0.5072000,54.2795
0.5073000,54.2795
0.5074000,54.2795
0.5075000,54.4498
0.5076000,54.5828
0.5077000,54.2795
0.5078000,54.2795
0.5079000,54.2795
0.5080000,54.2795
0.5081000,54.2795
0.5082000,54.2795
0.5083000,54.2795
0.5084000,54.8588
0.5085000,54.2795
0.5086000,54.2795
0.5087000,54.2795
0.5088000,54.2795
0.5089000,54.2795
0.5090000,54.2795
0.5091000,54.2795
0.5092000,54.4068
0.5093000,54.6258
0.5094000,54.2795
0.5095000,54.2795
0.5096000,54.2795
0.5097000,54.2795
0.5098000,54.9019
0.5099000,54.2795
0.5100000,54.2795
0.5101000,54.2795
0.5102000,54.2795
0.5103000,54.2795
0.5104000,54.2795
0.5105000,54.2795
0.5106000,54.2795
0.5107000,54.2795
0.5108000,54.2795
0.5109000,54.2795
0.5110000,54.2795
0.5111000,54.2795
0.5112000,54.2795
0.5113000,54.2795
0.5114000,54.2795
0.5115000,54.8588
0.5116000,54.2795
0.5117000,54.2795
0.5118000,54.2795
0.5119000,54.2795
0.5120000,54.2795
0.5121000,54.2795
0.5122000,54.2795
0.5123000,54.2795
0.5124000,54.2795
0.5125000,54.2795
0.5126000,54.2795
0.5127000,54.2795
0.5128000,54.2795
0.5129000,54.2795
0.5130000,54.2795
0.5131000,54.2795
0.5132000,54.2795
0.5133000,54.2795
0.5134000,54.2795
0.5135000,54.7296
0.5136000,54.3030
0.5137000,54.2795
0.5138000,54.2795
0.5139000,54.2795
0.5140000,54.2795
0.5141000,54.2795
0.5142000,54.7511
0.5143000,54.9468
0.5144000,54.2795
0.5145000,54.6650
0.5146000,54.3676
0.5147000,54.2795
0.5148000,54.5789
0.5149000,43.1121
0.5150000,40.0275
0.5151000,54.2795
0.5152000,54.2795
0.5153000,54.2795
0.5154000,54.8197
0.5155000,54.2795
0.5156000,54.2795
0.5157000,54.2795
0.5158000,54.2795
0.5159000,54.2795
0.5160000,54.2795
0.5161000,54.2795
0.5162000,54.2795
0.5163000,53.7434
0.5164000,54.2795
0.5165000,54.2795
0.5166000,54.2795
0.5167000,54.2795
0.5168000,54.2795
0.5169000,54.2795
0.5170000,54.2795
0.5171000,54.2795
0.5172000,54.2795
0.5173000,54.7510
0.5174000,54.2815
0.5175000,46.2284
0.5176000,42.4396
0.5177000,54.2795
0.5178000,54.1739
0.5179000,53.9115
0.5180000,54.2795
0.5181000,54.2795
0.5182000,54.2795
0.5183000,54.2795
0.5184000,54.2795
0.5185000,54.2795
0.5186000,54.6003
0.5187000,54.4323
0.5188000,54.3205
0.5189000,54.7121
0.5190000,54.2795
0.5191000,54.2795
0.5192000,54.7982
0.5193000,54.2795
0.5194000,54.2795
0.5195000,54.2795
0.5196000,54.2795
0.5197000,54.2795
0.5198000,54.2795
0.5199000,54.2795
0.5200000,52.8240
0.5201000,30.4211
0.5202000,54.8628
0.5203000,54.2795
0.5204000,54.2795
0.5205000,54.2795
0.5206000,54.7552
0.5207000,54.2795
0.5208000,54.2795
0.5209000,54.2795
0.5210000,54.2795
0.5211000,54.2795
0.5212000,54.2795
0.5213000,54.2795
0.5214000,54.2795
0.5215000,54.2795
0.5216000,54.2795
0.5217000,54.2795
0.5218000,54.2795
0.5219000,54.9059
0.5220000,54.2795
0.5221000,54.7079
0.5222000,54.9468
0.5223000,54.2795
0.5224000,54.6218
0.5225000,54.4108
0.5226000,54.2795
0.5227000,54.2795
0.5228000,54.7294
0.5229000,54.3032
0.5230000,54.2795
0.5231000,54.2795
0.5232000,54.2795
0.5233000,54.2795
0.5234000,48.7255
0.5235000,50.3616
0.5236000,54.2795
0.5237000,54.4711
0.5238000,54.5615
0.5239000,54.2795
0.5240000,54.2795
0.5241000,54.2795
0.5242000,54.7725
0.5243000,54.9275
0.5244000,54.2795
0.5245000,54.2795
0.5246000,54.2795
0.5247000,54.2795
0.5248000,54.2795
0.5249000,54.2795
0.5250000,54.2795
0.5251000,54.2795
0.5252000,54.2795
0.5253000,54.2795
0.5254000,54.2795
0.5255000,54.2795
0.5256000,54.2795
0.5257000,54.2795
0.5258000,54.5356
0.5259000,54.9468
0.5260000,54.9468
0.5261000,54.2795
0.5262000,54.2795
0.5263000,54.2795
0.5264000,54.2795
0.5265000,54.2795
0.5266000,54.2795
0.5267000,54.2795
0.5268000,50.0658
0.5269000,48.0741
0.5270000,54.2795
0.5271000,54.2795
0.5272000,54.2795
0.5273000,54.7724
0.5274000,54.2795
0.5275000,54.2795
0.5276000,54.2795
0.5277000,54.2795
0.5278000,54.2795
0.5279000,54.2795
0.5280000,54.2795
0.5281000,54.2795
0.5282000,54.2795
0.5283000,53.8512
0.5284000,54.2342
0.5285000,54.2795
0.5286000,54.2795
0.5287000,54.2795
0.5288000,54.2795
0.5289000,54.2795
0.5290000,54.2795
0.5291000,54.9231
0.5292000,54.2795
0.5293000,54.2795
0.5294000,54.2795
0.5295000,54.2795
0.5296000,54.0019
0.5297000,54.5548
0.5298000,54.2818
0.5299000,54.2795
0.5300000,54.2795
0.5301000,54.2795
0.5302000,37.5961
0.5303000,26.3205
0.5304000,47.2693
0.5305000,54.2795
0.5306000,54.2795
0.5307000,54.2795
0.5308000,54.2795
0.5309000,54.2795
0.5310000,54.2795
0.5311000,54.2795
0.5312000,54.2795
0.5313000,54.2795
